stock_id,stock_name,industry_category,actual_months,WMAPE_numeric_valid,SMAPE_numeric_valid,MedianAPE_numeric_valid,MAPE_numeric_valid,WMAPE,SMAPE,MedianAPE,MAPE,RMSE,MAE,Bias,UnderestimateRate,DirectionAccuracy,sarima_months,fallback_months,selected_order,selected_seasonal_order,best_aic,runtime_seconds
1533,車王電,汽車工業,12,18.295254942791946,16.646906141961143,9.9634739781591,17.471139783596765,18.295,16.647,9.963,17.471,88837.861,61034.175,-2693.81,58.333,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",32.46861031851362,0.9415709001477808
4533,協易機,電機機械,12,18.300413157979133,19.75658796140704,7.052545656519212,19.028696019900472,18.3,19.757,7.053,19.029,89433.103,61396.88,-15870.76,50.0,91.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",41.07302346734228,0.5514515999238938
4552,力達-KY,電機機械,12,18.309860993360992,18.571308900628203,15.378763349792196,18.55192065512767,18.31,18.571,15.379,18.552,58204.591,52233.868,11439.249,33.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",21.691832032459487,0.7905222999397665
8147,正淩,電子零組件業,12,18.313311750189477,19.06785154432494,21.584613965540413,18.38312894903432,18.313,19.068,21.585,18.383,27718.01,24892.537,-7565.556,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-5.855694931636275,0.6341254999861121
9945,潤泰新,其他,12,18.3138216455071,17.00543756064539,12.793775737679338,16.249619892717707,18.314,17.005,12.794,16.25,870000.224,592110.806,-299213.403,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",16.219523260140303,1.2886571998242289
3257,虹冠電,電子工業,12,18.328637416339134,19.303238831660455,18.69364118164773,19.68800045304874,18.329,19.303,18.694,19.688,19562.206,16118.677,190.649,50.0,58.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-19.28579598759856,0.9156948002055288
8222,寶一,電機機械,12,18.34597554533353,18.944184042369095,18.452936866890735,18.69323284987129,18.346,18.944,18.453,18.693,16397.74,14692.298,-3092.761,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",1.873078728090638,0.9329713999759406
8467,波力-KY,運動休閒,12,18.458278790454703,17.790879953736304,20.249789018653196,19.794450482672367,18.458,17.791,20.25,19.794,43293.473,37418.715,24846.669,25.0,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",25.613138752446588,1.7590677000116557
2736,富野,觀光餐旅,12,18.500158616430795,19.13953845073893,17.07370636021567,19.276778197715945,18.5,19.14,17.074,19.277,9842.963,8081.008,719.253,50.0,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",60.22947274584038,1.177974000107497
6532,瑞耘,半導體業,12,18.527664465970673,18.18459342588705,16.672015446197147,19.587935906172092,18.528,18.185,16.672,19.588,12297.18,10420.236,3825.409,33.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-21.88534238403456,0.8891351998317987
1337,再生-KY,塑膠工業,12,18.539478391447382,18.98786613832017,21.90218315738291,19.14519416813715,18.539,18.988,21.902,19.145,12119.507,10260.427,1558.382,33.333,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",30.977106100510767,0.5425831000320613
7717,萊德光電-KY,通信網路業,4,18.58847296365285,19.161664914718717,18.57888398233641,18.432279961525598,18.588,19.162,18.579,18.432,11732.278,11409.667,-5239.0,66.667,0.0,0,12,,,,0.0150276999920606
4561,健椿,電機機械,12,18.599289405501494,18.669846713533353,24.90784568917497,19.321543448798764,18.599,18.67,24.908,19.322,16559.54,14367.145,1783.478,50.0,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",9.305766314148386,0.6083742000628263
7791,皇家可口,食品工業,5,18.660776576043364,16.49232613264449,20.611205344571438,18.131539471776595,18.661,16.492,20.611,18.132,37416.13,34839.25,34839.25,0.0,0.0,0,12,,,,0.0213202000595629
3426,台興,電機機械,12,18.66897788372071,18.3374807761754,14.492689141255747,20.843369761892554,18.669,18.337,14.493,20.843,11501.859,9558.346,6156.605,33.333,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-43.60919862498916,0.85644769994542
3062,建漢,電子工業,12,18.694598216409418,18.34568387849995,13.947900777828126,18.400325990600454,18.695,18.346,13.948,18.4,81588.927,65229.254,-18393.586,75.0,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",24.14036988931516,2.037622899981216
1528,恩德,電機機械,12,18.703678875886528,17.926984768496215,20.738900943854084,19.35612049578794,18.704,17.927,20.739,19.356,50177.437,43694.179,15831.927,50.0,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-39.466650034698944,0.948605400044471
7765,中華資安,數位雲端,7,18.721203449679052,18.507226570832866,14.053921388677521,18.154639078674176,18.721,18.507,14.054,18.155,40397.486,33278.0,-12649.667,66.667,0.0,0,12,,,,0.0183273998554795
6023,元大期,金融業,12,18.749860081824345,18.292216563097554,16.508300996609815,19.073682524270207,18.75,18.292,16.508,19.074,67243.023,57232.432,5423.142,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-18.35569333504652,0.8971507998649031
6215,和椿,電子工業,12,18.757800075360066,18.435100630937136,16.294397425795825,18.59299809033064,18.758,18.435,16.294,18.593,47537.8,39022.602,-6660.912,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",0.2798657793287908,0.744636399904266
8162,微矽電子-創,電子工業,12,18.77189115238556,20.706533652339775,18.984141048742394,18.107371852635552,18.772,20.707,18.984,18.107,23927.363,19941.583,-17551.75,75.0,58.333,0,12,,,,0.0184853000100702
3086,華義*,文化創意業,12,18.795304843434202,18.59618723342593,17.363721356495194,18.85353020325041,18.795,18.596,17.364,18.854,2928.089,2497.974,-324.896,58.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",5.65184671777693,1.0995410999748856
8050,廣積,電腦及週邊設備業,12,18.798301516890177,20.11314486991848,12.010034699770749,22.946427034946073,18.798,20.113,12.01,22.946,109791.138,83958.525,23895.145,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",7.788287085830697,0.9806741999927908
3709,鑫聯大投控,電腦及週邊設備業,12,18.836396933559097,19.625609966002347,20.000266990238856,19.82652977238979,18.836,19.626,20.0,19.827,740430.957,643415.86,21587.732,33.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-21.91189903675296,1.0451114000752568
4564,元翎,電機機械,12,18.841157986459258,18.465020744709747,15.331878387475296,19.636642069807444,18.841,18.465,15.332,19.637,21122.993,17302.73,3395.892,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-9.649420194165817,0.6635045001748949
2374,佳能,光電業,12,18.857302330483947,20.739267358835665,16.87314849777252,21.0716374317657,18.857,20.739,16.873,21.072,171538.126,155700.974,-53638.015,75.0,50.0,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-18.991609322647744,0.5837152998428792
8083,瑞穎,電機機械,12,18.86413689502949,19.37502097953413,17.722216522574165,19.39404216558993,18.864,19.375,17.722,19.394,25603.992,22500.781,-4021.956,58.333,25.0,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-25.143446130176127,0.6195767000317574
3511,矽瑪,電子零組件業,12,18.86537504987661,18.759447584638224,17.63079664268827,18.94319058639574,18.865,18.759,17.631,18.943,29993.457,27547.456,3177.388,41.667,58.333,12,0,"(1, 1, 0)","(0, 1, 1, 12)",14.410683645835617,0.7003003999125212
8084,巨虹,電子通路業,12,18.873391702859898,19.40678378730535,15.877272923376104,19.535057564982605,18.873,19.407,15.877,19.535,10949.377,8913.573,49.726,41.667,58.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",41.6162388605755,1.0590757001191378
5272,笙科,半導體業,12,18.875336096987297,19.069801697835395,19.526835712993144,19.391673815850254,18.875,19.07,19.527,19.392,6316.737,5368.256,173.114,50.0,66.667,12,0,"(1, 1, 0)","(0, 1, 1, 12)",9.508585475514,0.7487508999183774
2712,遠雄來,觀光餐旅,12,18.87858487720576,23.207075218699558,13.549059386980355,22.67542068551056,18.879,23.207,13.549,22.675,10329.793,8259.271,-1893.627,50.0,58.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",97.56327835997394,1.0777915001381189
9962,有益,鋼鐵工業,12,18.893813290556803,17.391397031572097,11.41276663237328,18.56391475861914,18.894,17.391,11.413,18.564,40903.766,30338.583,6116.628,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",9.525822870645316,1.1591962999664247
1471,首利,電子零組件業,12,18.908712436553763,20.17660646583222,22.538823983054773,21.963515402765786,18.909,20.177,22.539,21.964,3490.628,2877.922,1516.787,25.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",47.86507385684325,0.5834152000024915
6164,華興,電子工業,12,18.911464997167794,19.07923278692727,20.195352497920275,20.6700229389283,18.911,19.079,20.195,20.67,14558.103,11538.61,1936.564,41.667,83.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-27.875442407454905,1.0681827999651432
2498,宏達電,電子工業,12,18.96845176137543,18.741718992816622,18.625513181282862,18.06135779225567,18.968,18.742,18.626,18.061,54670.116,45850.889,-6988.755,50.0,83.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",5.363733342499572,0.6276620000135154
1727,中華化,化學生技醫療,12,18.975008077152847,18.724901197614795,15.006181707462908,19.250175135431405,18.975,18.725,15.006,19.25,40878.433,31139.222,797.459,50.0,58.333,12,0,"(1, 1, 0)","(0, 1, 0, 12)",-48.91385637791168,0.3896427999716252
3390,旭軟,電子零組件業,12,18.980674571195827,19.07897369452653,16.830570833235775,19.142646078999075,18.981,19.079,16.831,19.143,15438.303,12531.358,1510.358,50.0,25.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-9.041196090988429,1.1423396999016404
6516,勤崴國際,資訊服務業,12,19.029076998689153,19.13233436832539,17.98943640510322,20.22996010819761,19.029,19.132,17.989,20.23,10488.935,8673.533,-1083.543,75.0,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",37.74383425663633,0.8837732998654246
1295,生合,食品工業,10,19.09176290524558,19.34526021957956,19.13665515540207,19.343392951544587,19.092,19.345,19.137,19.343,18447.458,17075.333,-1208.889,44.444,0.0,0,12,,,,0.0309294001199305
3581,博磊,半導體業,12,19.144387967878878,18.7993849158375,17.549160336794323,17.809533759398995,19.144,18.799,17.549,17.81,33016.238,25057.116,-13353.725,66.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-34.178299004848235,0.6641225998755544
6733,博晟生醫,生技醫療業,12,19.165073269267367,17.826759497438736,11.573884647109931,20.418950378201366,19.165,17.827,11.574,20.419,4531.589,3550.921,2025.925,41.667,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",107.03587653991453,1.7473850001115352
6768,志強-KY,運動休閒,12,19.175480261712078,18.95518089524528,17.06012593730934,18.76154474764268,19.175,18.955,17.06,18.762,390766.189,325567.2,73889.203,33.333,58.333,12,0,"(0, 1, 1)","(1, 1, 0, 12)",-16.46672155776346,1.277391699841246
1316,上曜,建材營造,12,19.219347432894637,22.135838800668484,19.091410342005226,19.942688432078896,19.219,22.136,19.091,19.943,82115.606,71801.256,-49774.411,75.0,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",90.54505502032676,0.6771873000543565
3522,御嵿,觀光餐旅,12,19.229360032177546,17.769589017048478,13.717875362713382,17.033437227591165,19.229,17.77,13.718,17.033,28059.629,18295.134,-6570.458,66.667,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",74.77182935087515,0.7659716000780463
1467,南緯,紡織纖維,12,19.280598843607454,18.846094276583823,11.782708322795147,19.40754414209623,19.281,18.846,11.783,19.408,107597.012,82744.329,3341.949,41.667,66.667,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-11.933524516580384,0.9464116001036018
1452,宏益,紡織纖維,12,19.37103080648313,18.577506141835197,17.68988923623982,19.17094747846284,19.371,18.578,17.69,19.171,25940.403,21891.767,5403.378,41.667,33.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-17.344839053708494,1.4902971000410616
4109,加捷生醫,生技醫療業,12,19.381024875712857,17.927633238376963,12.915128478083632,18.00682019135467,19.381,17.928,12.915,18.007,10736.587,7817.869,-576.959,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",18.66226131514857,0.6727676999289542
6904,伯鑫,其他,12,19.388873107981983,19.25059219788897,17.22586649812976,20.48556826459157,19.389,19.251,17.226,20.486,16825.691,13935.833,2261.833,41.667,83.333,0,12,,,,0.0220595002174377
8068,全達,電子通路業,12,19.391493466406693,20.62741834061291,14.192498105548696,18.997601187747186,19.391,20.627,14.192,18.998,18253.531,13508.47,-5040.754,41.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",84.0518308485785,0.6725376998074353
7714,創泓科技,數位雲端類,12,19.41109887911992,19.383720807792674,15.016851118138813,20.75090842823154,19.411,19.384,15.017,20.751,37857.359,29196.25,1326.417,58.333,16.667,0,12,,,,0.0235812000464648
4192,杏國,生技醫療業,12,19.413881715481534,18.19945182314118,15.850285634383152,19.155032497651273,19.414,18.199,15.85,19.155,573.53,437.508,58.416,50.0,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",58.59434472194059,0.5307450001128018
1777,生泰,生技醫療業,12,19.42107155762096,19.26421521267343,15.912970750575486,19.689730657405278,19.421,19.264,15.913,19.69,24378.222,21043.362,2546.719,41.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",8.11017651242572,0.6197136000264436
6715,嘉基,電子零組件業,12,19.423201172543283,20.3130074666278,14.466437038606816,22.442970801956463,19.423,20.313,14.466,22.443,31398.368,27198.762,-1810.792,66.667,50.0,12,0,"(1, 1, 1)","(1, 1, 0, 12)",15.72622014386314,1.4541907999664545
3430,奇鈦科,化學工業,12,19.44084661477999,20.38649717100519,19.755179805226426,18.66772238078903,19.441,20.386,19.755,18.668,32331.902,27717.917,-19864.583,83.333,75.0,0,12,,,,0.0627884999848902
2705,六福,觀光餐旅,12,19.44875333655282,19.756385508495413,20.20741925570294,20.04686423371972,19.449,19.756,20.207,20.047,41581.547,36831.304,4200.687,50.0,66.667,12,0,"(1, 1, 1)","(0, 1, 1, 12)",57.23972931565481,0.8258001001086086
2731,雄獅,觀光餐旅,12,19.454828955935703,17.937477049296724,16.388805561161803,19.067349571463367,19.455,17.937,16.389,19.067,670017.823,486822.741,48404.606,58.333,33.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",78.0579849144065,1.3130529997870326
5603,陸海,航運業,12,19.489027304314853,17.762163754592745,17.729896754115416,19.4266019977851,19.489,17.762,17.73,19.427,31375.772,22033.027,9601.023,33.333,66.667,12,0,"(0, 1, 1)","(0, 1, 0, 12)",-28.757011629287103,0.4502134001813829
5474,聰泰,電腦及週邊設備業,12,19.508270871973522,20.05058308926053,21.645325435758462,20.55774519761213,19.508,20.051,21.645,20.558,31429.501,23864.256,-3368.941,58.333,58.333,12,0,"(1, 1, 0)","(0, 1, 1, 12)",12.511297512142296,0.6630981001071632
4538,大詠城,電機機械,12,19.51548065682117,21.90027340567221,20.670695587268078,20.096412424998107,19.515,21.9,20.671,20.096,7239.269,6176.422,-2863.167,50.0,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",1.772858889734695,0.673891199985519
3209,全科,電子通路業,12,19.529175978809256,19.945506455002796,17.813093171478585,19.613648486715043,19.529,19.946,17.813,19.614,1025210.81,771127.513,-221743.837,50.0,91.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",10.326498709806383,0.7092380998656154
4945,陞達科技,半導體業,8,19.567594469410967,19.38485073420549,19.89286978160079,18.76451785944856,19.568,19.385,19.893,18.765,11854.508,10610.528,-2487.15,50.0,62.5,9,3,"(0, 1, 1)","(0, 1, 1, 12)",-8.77451487662575,0.6808499000035226
7402,邑錡,光電業,12,19.598850550940497,20.870520272759055,17.472309606692367,22.960006782246065,19.599,20.871,17.472,22.96,10244.179,8507.355,266.878,50.0,66.667,12,0,"(1, 1, 1)","(0, 1, 1, 12)",19.300550321973432,0.9324594000354408
5484,慧友,電子工業,12,19.615937580001955,19.69554480772947,16.24901096105802,18.45050992336856,19.616,19.696,16.249,18.451,11140.875,8313.594,-5608.144,83.333,66.667,12,0,"(1, 1, 1)","(0, 1, 1, 12)",50.45182718871126,0.8062408999539912
6482,弘煜科,文化創意業,12,19.667010354238553,18.33689103181386,16.38436682610165,20.758313515220163,19.667,18.337,16.384,20.758,9650.534,8132.03,5796.091,25.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",40.987768660563766,0.6256351999472827
8935,邦泰,其他,12,19.696134665211066,19.3471893165132,15.48449862236046,19.943841959310447,19.696,19.347,15.484,19.944,10196.504,8506.088,1322.726,41.667,33.333,12,0,"(0, 1, 1)","(0, 1, 0, 12)",-35.59981940841359,0.4786545999813825
4905,台聯電,生技醫療業,12,19.707890088968192,18.441690003159337,9.711571806715344,25.059655522062325,19.708,18.442,9.712,25.06,21266.825,11939.828,7680.437,33.333,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",83.47516798463282,0.4923260000068694
5488,松普,電子零組件業,12,19.71856983438586,19.024157758340962,18.905941846717237,20.167427819158643,19.719,19.024,18.906,20.167,16262.878,12662.247,1153.153,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",17.39228568220733,0.6030365999322385
4911,德英,生技醫療業,12,19.766624968613765,17.857549388318414,16.87293280256536,19.959355642210475,19.767,17.858,16.873,19.959,6469.024,5092.08,3531.708,25.0,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",79.59734636644684,0.61752919992432
7721,微程式,數位雲端,8,19.767449361372726,20.171857584062508,23.474960406313144,19.833240696458677,19.767,20.172,23.475,19.833,9713.162,8755.286,-2553.571,57.143,0.0,0,12,,,,0.0136680998839437
1101,台泥,水泥工業,12,19.80971348592399,17.016918109754712,14.067375573625496,19.658233395738304,19.81,17.017,14.067,19.658,3664299.401,2487147.051,1572820.694,41.667,66.667,12,0,"(1, 1, 0)","(0, 1, 0, 12)",-56.435079770856106,1.1557785000186414
9960,邁達康,運動休閒類,12,19.898976824353056,19.59939793081128,17.323921807362943,20.748414645830003,19.899,19.599,17.324,20.748,13628.829,11268.326,823.838,50.0,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",8.964927497781346,1.1508744999300689
7732,金興精密,汽車工業,12,19.943661043451673,19.377519571803777,16.613699558712536,21.03072452165019,19.944,19.378,16.614,21.031,22316.469,18154.0,6230.167,33.333,8.333,0,12,,,,0.0247146000619977
2468,華經,電子工業,12,20.018811117374906,21.11256745145981,17.38947687740133,19.062329269475565,20.019,21.113,17.389,19.062,55759.004,44945.617,-29302.567,66.667,83.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",16.531612596004607,0.8019809001125395
5236,凌陽創新,電子工業,12,20.038990362528303,19.784457792116292,16.48191659929382,20.624560497032032,20.039,19.784,16.482,20.625,39385.634,33394.109,4811.407,50.0,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",11.34371431136029,0.8559431000612676
4590,富田-創,電機機械,2,20.135156909020253,22.3892079886178,20.135156909020253,20.135156909020253,20.135,22.389,20.135,20.135,21244.0,21244.0,-21244.0,100.0,0.0,0,12,,,,0.0119394001085311
8437,大地-KY,其他,12,20.142752171697428,18.74391353822312,19.42179004732869,19.34752269143641,20.143,18.744,19.422,19.348,4322.048,3601.658,1174.414,41.667,100.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",17.044586841824838,0.6741530001163483
3625,西勝,電腦及週邊設備業,12,20.179670976677155,21.303719971745874,17.22489266414354,20.469772151305936,20.18,21.304,17.225,20.47,7953.757,6764.68,-2017.551,58.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",30.509057618099117,0.856112000066787
2491,吉祥全,電子工業,12,20.197583850828085,19.362298541419754,17.33232073868646,21.014766791292708,20.198,19.362,17.332,21.015,3563.902,3027.5,1746.167,16.667,33.333,0,12,,,,0.0213562999852001
4763,材料*-KY,化學生技醫療,12,20.253454613443182,18.515608114250504,22.262149434637347,19.759315179706945,20.253,18.516,22.262,19.759,279628.77,223317.983,97112.85,16.667,50.0,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-58.1647174318861,0.8479138999246061
6122,擎邦,電機機械,12,20.274284330192874,20.500088493076905,17.499580786121584,21.70061161855926,20.274,20.5,17.5,21.701,82108.13,70751.981,-4566.898,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",23.930132772236764,1.185196200152859
4707,磐亞,化學工業,12,20.284629799922502,21.047792953845764,14.727829642928015,22.40955766201671,20.285,21.048,14.728,22.41,28729.93,22708.66,1129.865,50.0,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",50.22493968369872,0.5747173000127077
6697,東捷資訊,資訊服務業,12,20.295627614284207,20.421614095484895,16.961522538849767,20.547640073936414,20.296,20.422,16.962,20.548,29446.196,22871.87,-2741.819,41.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-3.378900335056098,1.037027700105682
8249,菱光,電子零組件業,12,20.326884975398013,19.517242068878815,16.12222005663721,20.584065978421563,20.327,19.517,16.122,20.584,81227.801,63024.235,8705.098,50.0,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",4.725220868987928,0.7159122000448406
8450,霹靂,文化創意業,12,20.344285572352277,20.766883394387357,15.78955834177574,20.435544212362817,20.344,20.767,15.79,20.436,5179.235,3978.698,-394.467,41.667,58.333,12,0,"(1, 1, 1)","(0, 1, 0, 12)",-56.64043571400641,0.4268801999278366
4406,新昕纖,紡織纖維,12,20.376473901547108,19.712070951657125,15.567613919342868,22.0036472066921,20.376,19.712,15.568,22.004,10977.343,8138.364,1399.634,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-3.235744909371018,0.6662862000521272
2751,王座,觀光餐旅,12,20.386648194629334,21.38550180993353,21.533671781642543,18.800424591928554,20.387,21.386,21.534,18.8,36791.921,30092.833,-26710.0,91.667,16.667,0,12,,,,0.0301138998474925
2432,倚天酷碁-創,電子工業,12,20.399809117160757,23.421114516331443,20.191594366855302,20.607766653415116,20.4,23.421,20.192,20.608,59049.052,55644.083,-55644.083,100.0,91.667,0,12,,,,0.0204628000501543
3205,佰研,生技醫療業,12,20.468100854279708,29.328459788055845,11.141560122229235,43.67056671495118,20.468,29.328,11.142,43.671,7973.829,5903.0,3756.732,25.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-50.384314525171895,1.0680040998850018
4502,健信,電機機械,12,20.472733927306265,19.513314600182888,17.259860046305796,22.306090161720395,20.473,19.513,17.26,22.306,20273.784,15982.722,8772.353,25.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-10.8682064287468,0.7217079000547528
9949,琉園,文化創意業,12,20.474953170052572,18.79409540557365,16.948411811780677,19.47223277063078,20.475,18.794,16.948,19.472,3147.009,2400.211,343.257,41.667,66.667,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-11.250257699999532,1.991143400082365
2941,米斯特,居家生活類,12,20.512773498253797,20.70276865070301,13.338890762256034,19.589567351405794,20.513,20.703,13.339,19.59,21975.221,15848.75,-8710.417,75.0,58.333,0,12,,,,0.0259197000414133
2020,美亞,鋼鐵工業,12,20.523221128144737,19.09147042136349,11.561132141012243,18.69667219542318,20.523,19.091,11.561,18.697,135775.538,81132.312,-3887.537,33.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-3.557690824449434,0.7538817999884486
4569,六方科-KY,汽車工業,12,20.581565137782256,23.004157982194574,23.448690297946705,20.276043838944872,20.582,23.004,23.449,20.276,33963.049,31173.833,-30475.333,91.667,50.0,0,12,,,,0.0181824001483619
3556,禾瑞亞,半導體業,12,20.603199958637212,21.10122303441013,16.072182652623674,20.515569115582476,20.603,21.101,16.072,20.516,20324.309,16610.781,-1169.12,41.667,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-1.039742122578164,0.6719663999974728
8076,伍豐,電腦及週邊設備業,12,20.621507520301314,21.106832283589103,19.521529084768417,22.046468597514615,20.622,21.107,19.522,22.046,36456.862,33848.331,-4757.112,66.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-4.2621904985187005,0.6479478999972343
6236,中湛,數位雲端類,12,20.6492656797869,20.048917793058248,19.132477522380125,22.007191260827017,20.649,20.049,19.132,22.007,772.476,621.973,235.675,50.0,41.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",93.11082033677852,0.6176380999386311
4585,達明,電子工業,6,20.664861240006914,21.66132512491958,29.079315910953774,20.427916699922726,20.665,21.661,29.079,20.428,39129.663,33712.2,-16757.0,80.0,0.0,0,12,,,,0.0189330000430345
3708,上緯投控,綠能環保,12,20.70177104905976,26.020896356596584,12.05603767000452,94.71157247210175,20.702,26.021,12.056,94.712,195880.04,97139.869,55652.237,25.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-18.15745221711949,0.906611899845302
8928,鉅明,運動休閒類,12,20.7446398679237,19.59986747252108,18.871935698428455,21.16768650551472,20.745,19.6,18.872,21.168,85598.131,59167.862,13439.522,58.333,75.0,12,0,"(1, 1, 0)","(0, 1, 1, 12)",0.2519639408598246,0.6689707001205534
6856,鑫傳,文化創意業,12,20.77361626443458,26.56098286524813,14.929823836693876,21.611061667633138,20.774,26.561,14.93,21.611,17137.287,13217.75,-10265.083,66.667,83.333,0,12,,,,0.0188338002189993
6706,惠特,電子工業,12,20.818502480057216,19.119631179209463,12.250561374446029,24.37665850570949,20.819,19.12,12.251,24.377,21945.887,15604.838,6929.176,50.0,50.0,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-5.187812320401873,1.6083054000046104
6788,華景電,半導體業,12,20.821230282054458,20.726044601462966,17.11079522442349,21.184166504475936,20.821,20.726,17.111,21.184,53407.93,44808.606,4725.615,41.667,50.0,12,0,"(0, 1, 1)","(1, 1, 0, 12)",20.697028298242746,0.8714590000454336
3685,元創精密,電機機械,12,20.879507450506463,18.973755028574736,11.670375887177928,19.29222959329478,20.88,18.974,11.67,19.292,29269.971,20813.285,-4832.69,58.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",10.663183730819677,0.7127743000164628
3339,泰谷,光電業,12,20.888949727187807,20.06833233808839,16.851719497561305,19.377521001440144,20.889,20.068,16.852,19.378,18239.832,14253.07,-2922.544,50.0,25.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-37.674985518115264,0.7465896001085639
2915,潤泰全,貿易百貨,12,20.91067607346262,19.80784772308121,19.38587971356003,23.899756491005796,20.911,19.808,19.386,23.9,58220.21,42180.545,27178.321,25.0,75.0,12,0,"(0, 1, 1)","(1, 1, 0, 12)",0.2518373946134975,0.6754457999486476
2102,泰豐,橡膠工業,12,20.999347367226655,20.73315416839031,14.996381750301047,19.405999039695264,20.999,20.733,14.996,19.406,6119.724,4652.265,-906.218,50.0,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",14.525870191292643,0.5502347000874579
6533,晶心科,半導體業,12,21.011580178695908,20.0499857056827,23.504901538008095,21.454301042200903,21.012,20.05,23.505,21.454,33637.761,25882.537,5369.511,41.667,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",60.47662528744902,0.7734296000562608
4108,懷特,生技醫療業,12,21.021737482702083,19.82976343580911,15.143662750922788,20.81554507415451,21.022,19.83,15.144,20.816,2984.633,2357.535,482.348,25.0,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",20.05198245606457,0.6572489999234676
