stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
9937,全國,油電燃氣業,12,3.4429986635727903,3.413033322835371,3.2366278681234215,3.427207873782855,64679.300667550335,76714.67889563851,0.31262930792838156,11902.070009884346,33.33333333333333,75.0
2441,超豐,電子工業,12,3.460374743316667,3.513761776239034,3.704105577846252,3.5091342409637982,48342.04938065078,60302.29143887761,0.1729019290304601,1431.3862120060173,41.66666666666667,58.333333333333336
8081,致新,電子工業,12,3.484678696764105,3.4410904282011128,2.4429938117029826,3.4890972326200482,25164.24422131774,33767.77039089988,0.19942290345101962,5760.680636927816,41.66666666666667,83.33333333333334
6138,茂達,半導體業,12,3.4947391228776006,3.696699005677028,1.6299401910986215,3.5472412864450775,21794.617276457288,33020.47397379584,0.17868742639508425,-17249.61461358352,75.0,66.66666666666666
3711,日月光投控,電子工業,12,3.5017433472374093,3.587190609411862,1.2940871737826425,3.5174845285648106,1883318.4332344055,2779048.315862564,0.30395573868551096,-554614.7152117038,41.66666666666667,83.33333333333334
4951,精拓科,半導體業,12,3.550893836843509,3.5652953799971048,2.431890302179476,3.6203813088992463,1599.8078729386853,2100.8706943272796,0.23536264625838024,548.2805139560691,41.66666666666667,66.66666666666666
4128,中天,生技醫療業,12,3.587175026916877,3.670145982644721,2.6438629571563204,3.7128623337120032,5662.026955610822,7957.41375575563,0.3257760023482521,-248.895781021621,50.0,91.66666666666666
6464,台數科,其他,12,3.6141897774199245,3.598612730569104,3.806721792115178,3.633704123056991,13407.939307221322,15559.007512582084,0.3848457308883472,2152.402095903919,50.0,66.66666666666666
2412,中華電,電子工業,12,3.621446387509729,3.615985665355386,2.1903323745861667,3.7369590143878293,712563.0612600371,1083884.225269323,0.8584621819751707,164060.68825223483,58.333333333333336,75.0
6469,大樹,生技醫療業,12,3.6773753025518956,3.6902145777980886,3.31477309042178,3.6893738957260407,57840.103085291594,64207.64938752822,0.3233804530703926,-2070.7645837267823,50.0,91.66666666666666
