stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
4173,久裕,生技醫療業,12,15.630956411597321,15.502780591744477,14.267644854881233,15.00831742234355,20150.89494815387,25270.14001952082,1.0585572328043804,-4833.5696692760475,58.333333333333336,66.66666666666666
5355,佳總,電子零組件業,12,15.664310854831934,16.153824009906028,13.558998373636765,15.605581410524074,6033.318183216584,7264.807807414787,0.529255137413601,-845.7214699595133,50.0,41.66666666666667
6670,復盛應用,運動休閒,12,15.689447680565818,15.879570911863757,13.200075565204553,16.865843251263893,390201.07453188003,475631.92628662306,0.6399703478729895,21269.891648381716,50.0,91.66666666666666
5278,尚凡*,數位雲端類,12,15.722566094772757,15.01130380583144,10.288336731820102,14.925504099160522,34493.908083121314,45106.06114519295,1.3235707150974536,-2823.2223873526723,41.66666666666667,50.0
2104,國際中橡,橡膠工業,12,15.7228598515556,15.313028683207994,16.63795995759283,15.602353424083054,200916.56927773435,225660.2214343925,0.4206425827537492,8457.321187547166,41.66666666666667,100.0
6728,上洋,居家生活類,12,15.72427148287848,15.619623461694326,13.412213601355456,15.556191639159152,62049.29873095496,73344.29315677949,1.205978631913883,-13007.8796235979,58.333333333333336,75.0
4534,慶騰,電機機械,12,15.742159412903552,14.950720316153168,12.030952576072455,14.731815198770459,10749.021934920273,14253.358183580129,0.5096034312429991,518.4503087267907,33.33333333333333,58.333333333333336
8112,至上,電子通路業,12,15.773889668023319,15.832897893987393,11.37036619992213,15.569908650012234,2977689.903148793,3927180.4820474116,0.6072468966279341,-1003006.1343459035,66.66666666666666,66.66666666666666
6965,中傑-KY,運動休閒,12,15.77954463654665,14.72691032074819,11.146392708794938,15.831810241271482,284862.5833333333,369828.1463232844,0.9559491479110452,113825.91666666667,41.66666666666667,0.0
4994,傳奇,資訊服務業,12,15.799178444828177,15.900906817552787,14.152435597849117,16.181848066886307,15604.861715938829,19162.992857603065,0.3575322055885101,263.8118471802154,50.0,58.333333333333336
6166,凌華,電腦及週邊設備業,12,15.817083309033139,15.880445575692361,17.76109701864511,16.257561059552835,155550.6936974818,184700.83753729417,1.126928865399337,21807.08931893516,41.66666666666667,50.0
6671,三能-KY,居家生活,12,15.818045882010429,15.290560872315837,12.740402966249384,16.163063874548776,26337.48138980912,33020.573821725746,1.2999699701563905,4428.3605231976335,33.33333333333333,75.0
5511,德昌,建材營造,12,15.842274793297637,16.462148855908264,11.666229362624499,16.355355822950568,146325.99615957978,206643.67208761675,1.0408603777777874,-43920.39233782736,58.333333333333336,75.0
3652,精聯,電腦及週邊設備業,12,15.873025890644854,15.183058183210163,10.044189186659269,16.74122720158572,32440.97285478214,43010.88484651886,1.2181622116906257,12330.936069785026,41.66666666666667,75.0
6913,鴻呈,電子零組件業,12,15.888606766882502,15.902871310015687,13.544701523695817,15.546928497850141,34856.84922136728,38696.76069196629,2.0948101873907343,-7655.5874699892765,50.0,8.333333333333332
4564,元翎,電機機械,12,15.902095134514948,15.946755928598675,13.174848050804917,17.150516741888108,14603.649311543966,18077.43364719518,0.3180364203650839,5367.094432271078,41.66666666666667,66.66666666666666
6263,普萊德,通信網路業,12,15.913812562575144,16.26439032652801,13.355833611266629,16.899389938403107,24988.478515237057,29274.96359247164,1.187130793631939,3784.8212180131413,50.0,50.0
3564,其陽,通信網路業,12,15.914883597686366,16.614888329885368,11.157652599033979,17.965025150372004,33116.167236573725,39937.882227363894,0.7264155903407924,1883.5679881702574,58.333333333333336,83.33333333333334
3149,正達,電子工業,12,15.922851007414002,16.552829926851985,11.871576903598585,16.290427442491186,30300.389324558473,38536.371843508554,0.8258218228289502,-5928.129754879083,50.0,41.66666666666667
3229,晟鈦,電子零組件業,12,15.934007107780483,16.758261229137293,14.779709835340405,16.466264677345567,13817.22737686887,15948.26755281238,0.7246582551244143,-4295.444545946778,75.0,33.33333333333333
1514,亞力,電機機械,12,16.017789951567284,16.911849723153736,12.206059838674435,15.91552560803934,140883.81745925368,187064.26114764914,1.280569012053272,-52684.56219025716,50.0,75.0
6739,竹陞科技,其他電子類,12,16.022671401113712,20.15061067400687,5.563495101166303,15.891131106781097,10757.034080756372,17657.39451428561,4.3207353192249816,-10757.034080756372,100.0,33.33333333333333
3669,圓展,電子工業,12,16.036396716134725,15.630188778542298,11.505018278392342,15.02322705627533,33815.05438982997,42921.0609110721,0.38207383648949267,-8832.004681701155,50.0,66.66666666666666
6192,巨路,其他電子業,12,16.070809961233422,16.177536674234965,9.731809134248653,16.28894683955978,98531.01976687,127717.39673789115,1.1998411693850934,-9869.405216727924,50.0,66.66666666666666
6606,建德工業,電機機械,12,16.110774809463827,15.862627974636956,15.519783827852601,16.11606614383752,10945.499297801629,13201.657715150452,0.7759530476698022,-770.3590335275712,50.0,66.66666666666666
3230,錦明,光電業,12,16.12155091393265,16.36714637633708,19.130102700131005,15.727351996062644,5423.034469557473,6663.665366904637,0.22974967998675722,-1169.6962783751003,50.0,58.333333333333336
8426,紅木-KY,其他,12,16.127597125813253,15.329226121465503,8.79885441163159,16.146514950388116,36376.57481779954,48066.72011739566,0.6143688483466518,7943.6218507683325,50.0,50.0
3527,聚積,半導體業,12,16.138153768184463,15.313788213693295,13.798497268899071,15.795771646895455,19485.206859705922,23539.518980505418,0.277560917040931,3073.5058939466544,41.66666666666667,50.0
6532,瑞耘,半導體業,12,16.14331751215291,16.35684799177245,18.036834154199262,16.854906759542075,9079.24391859748,10461.844978396466,0.7916769818750858,2042.8335736832742,41.66666666666667,50.0
8072,陞泰,電子通路業,12,16.16607363771282,17.044874193512296,8.999784012795335,15.654650550029507,17299.544419093025,22610.87163837419,0.6557061932720711,-8254.783739070135,58.333333333333336,50.0
8488,吉源-KY,其他,12,16.18708684574434,14.49169676415095,10.102693429448498,16.617102894228246,41571.460609416004,68492.04716032307,0.5031291147115491,11474.735130455412,41.66666666666667,83.33333333333334
3581,博磊,半導體業,12,16.19605156264197,16.206408912742802,12.372991852146578,15.583142061965805,21198.188591054306,29438.35456461064,1.1030733316906463,-8794.325663613103,58.333333333333336,50.0
2516,新建,建材營造,12,16.224285181191316,16.556599641339307,13.977463903947424,17.329899804420133,139839.57465994044,170531.34686127564,0.8979382587882143,16337.703149866467,50.0,58.333333333333336
8210,勤誠,電腦及週邊設備業,12,16.23282994370618,18.368169611665756,13.432280089276388,16.976909209293513,297620.022488742,331763.55246023287,1.1600114152223184,-132087.7420218625,66.66666666666666,41.66666666666667
1707,葡萄王,化學生技醫療,12,16.24597172901618,15.593947765173976,11.607841969640914,16.520019388133154,138789.43124915365,175881.9577443213,1.8081013924524905,33879.492463894305,41.66666666666667,66.66666666666666
3632,研勤,通信網路業,12,16.250895013802747,15.829715060745157,8.484621916747976,16.411508870385727,3577.526197988582,5027.520138928781,0.29103468192894827,-191.17896800051463,58.333333333333336,66.66666666666666
6270,倍微,電子通路業,12,16.25342254831787,15.246600768600324,13.725067307815653,14.925068277661271,37516.122836989736,49362.20770460608,0.5867007218567999,-4673.29413331813,50.0,66.66666666666666
2634,漢翔,航運業,12,16.277123165420598,15.277327474711402,9.552399467558722,17.708496188185887,480882.23873875214,767121.2068649933,0.8496466450641588,65572.8145272504,41.66666666666667,66.66666666666666
1314,中石化,塑膠工業,12,16.277547356393836,17.615416585894163,15.579061824927154,19.264875073487456,261104.66460047747,307115.3673519287,0.27965021398667417,89433.06881943055,41.66666666666667,58.333333333333336
2543,皇昌,建材營造,12,16.279718568628866,16.944084054908352,16.493432354350155,16.52272750465178,160599.2337494738,187181.90328330392,1.0517758746879284,-20678.39964345084,50.0,75.0
8011,台通,電子工業,12,16.313734647102095,17.442214295452587,18.11091990948157,17.63006625924219,28214.971131192637,31932.91503354929,0.6035424564981582,-6280.027009231985,66.66666666666666,75.0
