stock_id,stock_name,industry_category,baseline_observations,baseline_stock_count,baseline_RMSE,baseline_MAE,baseline_MAPE,baseline_MedianAPE,baseline_P90APE,baseline_WMAPE,baseline_SMAPE,baseline_MASE,baseline_Bias,baseline_UnderestimateRate,baseline_DirectionAccuracy,improved_observations,improved_stock_count,improved_RMSE,improved_MAE,improved_MAPE,improved_MedianAPE,improved_P90APE,improved_WMAPE,improved_SMAPE,improved_MASE,improved_Bias,improved_UnderestimateRate,improved_DirectionAccuracy,structural_formula_observations,structural_formula_stock_count,structural_formula_RMSE,structural_formula_MAE,structural_formula_MAPE,structural_formula_MedianAPE,structural_formula_P90APE,structural_formula_WMAPE,structural_formula_SMAPE,structural_formula_MASE,structural_formula_Bias,structural_formula_UnderestimateRate,structural_formula_DirectionAccuracy,structural_break_months,WMAPE_improvement_points,improved_beats_baseline,baseline_over_15,improved_over_15
6426,統新,通信網路業,12,1,7406.740874109731,5873.433565230333,14.950374389507335,11.682063985074613,25.37659313105591,14.463319608209147,15.966432831009044,,-1265.3939146429657,50.0,66.66666666666666,12,1,7406.740874109729,5873.433565230333,14.950374389507331,11.682063985074613,25.376593131055902,14.463319608209147,15.966432831009042,,-1265.393914642966,50.0,66.66666666666666,12,1,7661.790456664735,6130.0012409977235,15.558756326693354,12.665217989120336,26.731727317299953,15.095117049100711,16.613818536275,,-1264.1721631979344,50.0,66.66666666666666,0,0.0,False,False,False
6425,易發,電機機械,12,1,43291.38182852782,37140.94246661417,39.351426567344205,33.41436377733918,86.68958715699556,31.609469663989113,35.062434332201214,,-2158.3865719710266,58.333333333333336,83.33333333333334,12,1,43291.38182852782,37140.94246661417,39.351426567344205,33.41436377733918,86.68958715699556,31.609469663989113,35.062434332201214,,-2158.3865719710266,58.333333333333336,83.33333333333334,12,1,46219.84135234084,40018.921435526565,42.11405543626155,34.70771217095867,94.94764496174386,34.05882562724204,37.586256965598125,,-2384.3080500519886,58.333333333333336,83.33333333333334,0,0.0,False,True,True
6423,億而得,半導體業,12,1,23112.602542345656,15943.123972748266,118.87042793241427,76.2474395638988,294.0965383953718,83.19670882203671,75.3741267564284,,-2654.8741213010803,41.66666666666667,66.66666666666666,12,1,23112.602542345656,15943.123972748266,118.87042793241427,76.2474395638988,294.0965383953718,83.19670882203671,75.37412675642841,,-2654.8741213010803,41.66666666666667,66.66666666666666,12,1,23112.602542345656,15943.123972748266,118.87042793241427,76.2474395638988,294.0965383953718,83.19670882203671,75.37412675642841,,-2654.8741213010803,41.66666666666667,66.66666666666666,0,0.0,False,True,True
6417,韋僑,通信網路業,12,1,12428.007149745674,9920.064427379863,7.406021742471649,5.064244326871161,14.998261919598974,7.40503177652167,7.291341550778073,,1330.898386658606,41.66666666666667,58.333333333333336,12,1,12428.007149745674,9920.064427379863,7.406021742471649,5.064244326871161,14.998261919598974,7.40503177652167,7.291341550778073,,1330.898386658606,41.66666666666667,58.333333333333336,12,1,12566.266019338304,10013.070178931534,7.486090903717186,5.046114409187256,14.487968186454347,7.474457791915132,7.3408479408591285,,1600.0956701605476,41.66666666666667,58.333333333333336,0,0.0,False,False,False
6415,矽力*-KY,電子工業,12,1,187684.6081218718,128068.06417431626,9.132393746261345,5.181716105081088,15.06067063991904,8.186875050897298,8.514784598210118,,17060.964496781566,50.0,58.333333333333336,12,1,187684.6081218718,128068.06417431626,9.132393746261343,5.181716105081088,15.06067063991904,8.186875050897298,8.514784598210118,,17060.964496781602,50.0,58.333333333333336,12,1,193094.48533871814,131378.55967732976,9.39582637042628,5.781162381207301,15.940794814537346,8.398501682520612,8.75234156709203,,17514.529953576974,50.0,66.66666666666666,0,0.0,False,False,False
6412,群電,電子零組件業,12,1,231503.4514640536,185000.46539293564,6.6358213891413405,5.083728319333917,14.982825793647342,6.443811353645514,6.365136614546983,,105075.58482688898,33.33333333333333,75.0,12,1,231503.45146405356,185000.46539293564,6.6358213891413405,5.083728319333926,14.98282579364734,6.443811353645514,6.365136614546983,,105075.58482688891,33.33333333333333,75.0,12,1,232654.04792844213,180430.7476526443,6.486511699518389,4.913383956979868,15.349256866251185,6.284642029420835,6.216541209873514,,102852.96352797614,33.33333333333333,75.0,0,0.0,False,False,False
6570,維田,電腦及週邊設備業,12,1,10946.148014041657,7544.635917657649,10.730176225370586,4.776756437342932,25.183058339666513,9.884741346819162,10.335493807713215,,160.440625446871,58.333333333333336,83.33333333333334,12,1,10946.148014041657,7544.635917657649,10.730176225370586,4.776756437342932,25.183058339666513,9.884741346819162,10.335493807713215,,160.440625446871,58.333333333333336,83.33333333333334,12,1,10929.02002627961,7570.991427500769,10.782436570299135,4.62804074804834,24.693430288821965,9.919271495219439,10.371296991557193,,310.2867413709998,58.333333333333336,83.33333333333334,0,0.0,False,False,False
6569,醫揚,生技醫療業,12,1,20915.383385678833,18098.00644772538,17.501876295659613,16.45910112642907,35.01383591469997,16.53683295218064,16.51832693638401,,2470.6493264147225,58.333333333333336,75.0,12,1,20915.383385678833,18098.00644772538,17.501876295659613,16.45910112642907,35.01383591469997,16.53683295218064,16.51832693638401,,2470.6493264147225,58.333333333333336,75.0,12,1,21167.438816669834,18547.625494918542,17.937716062061117,16.67766892543321,37.78181767404783,16.947666880051543,16.921716171019156,,2502.147404061241,58.333333333333336,75.0,0,0.0,False,True,True
6561,是方,通信網路業,12,1,56058.29341277921,38763.29296547531,11.364154364608355,6.04171234053741,28.087741440043008,11.795104240209584,10.8474234601534,,7914.778761549828,58.333333333333336,41.66666666666667,12,1,56058.2934127792,38763.2929654753,11.364154364608353,6.04171234053741,28.087741440043008,11.795104240209584,10.847423460153399,,7914.778761549834,58.333333333333336,41.66666666666667,12,1,54856.7796748986,38141.617668611834,11.152976847317115,6.353695141102082,26.97097669378985,11.60593752166999,10.700551970710496,,6453.59846616209,58.333333333333336,50.0,0,0.0,False,False,False
6556,勝品,光電業,12,1,14463.371125671121,10161.158612295196,8.425935030014681,5.535125854785534,16.039070285630796,8.74259279144872,8.655108708301613,,-1265.260748333454,50.0,66.66666666666666,12,1,14463.371125671121,10161.158612295198,8.425935030014685,5.535125854785534,16.039070285630796,8.74259279144872,8.655108708301617,,-1265.260748333453,50.0,66.66666666666666,12,1,14341.58393940139,9799.050358350341,8.137953928050823,4.595711175407253,17.487666650987606,8.431037275837367,8.34500025194631,,-1035.497043069657,50.0,75.0,0,0.0,False,False,False
6552,易華電,電子工業,12,1,17308.991919000342,12940.874977888607,10.982639467082096,7.373120716562109,17.791931986408418,10.79164661099768,10.276857522999894,,5816.184057766232,50.0,41.66666666666667,12,1,17308.991919000342,12940.874977888607,10.982639467082096,7.373120716562109,17.791931986408414,10.79164661099768,10.276857522999894,,5816.184057766233,50.0,41.66666666666667,12,1,17576.83453839654,13101.337801606465,11.17147397836417,7.743126641913733,19.692352970701734,10.925459671607934,10.441077812118662,,5880.864727431351,50.0,50.0,0,0.0,False,False,False
6547,高端疫苗,生技醫療業,12,1,14481.84280937121,11214.032422193055,23.353533198516395,19.687995557347275,42.55054524757687,21.946271040803666,23.12251600990343,,-699.305346457455,50.0,83.33333333333334,12,1,14481.84280937121,11214.032422193055,23.353533198516395,19.687995557347275,42.55054524757687,21.946271040803666,23.12251600990343,,-699.305346457455,50.0,83.33333333333334,12,1,16159.172574909879,12268.07772828827,24.809545377090533,16.32862272538124,44.38403366240007,24.009076203652356,24.000806012579744,,51.93149258243284,50.0,83.33333333333334,0,0.0,False,True,True
6542,隆中,文化創意業,12,1,6274.645478082336,4735.581252983805,6.23320053906501,4.705968699565158,14.370073551512185,6.42829630738526,6.54901811373862,,-3612.9180694354386,75.0,50.0,12,1,6274.645478082336,4735.581252983805,6.23320053906501,4.705968699565158,14.370073551512185,6.42829630738526,6.54901811373862,,-3612.9180694354386,75.0,50.0,12,1,6292.669088129361,4742.662042285985,6.242901053142025,4.639440004194494,14.393404103590044,6.437908097214839,6.562883009499688,,-3638.506207286795,75.0,50.0,0,0.0,False,False,False
6541,泰福-KY,生技醫療業,12,1,39462.84004108457,25190.672470327005,65.04393891492754,67.79208906370155,89.90401669921755,75.38901058777918,99.14472823285584,,-22632.69379292974,75.0,50.0,12,1,39462.84004108458,25190.672470327005,65.04393891492754,67.79208906370154,89.90401669921755,75.38901058777918,99.14472823285584,,-22632.693792929742,75.0,50.0,12,1,39875.804490404844,25854.754953733674,65.17366763423712,72.01432720662032,89.86629064787111,77.37643356871298,103.75691937535814,,-24203.296816568505,75.0,50.0,0,0.0,False,True,True
6538,倉和,電子零組件業,12,1,21244.82979315451,17625.655036345925,14.532743315995193,12.021246835599209,29.24774742536079,14.517007290228538,14.078301574509378,,430.2749883781277,66.66666666666666,50.0,12,1,21244.82979315451,17625.655036345925,14.532743315995193,12.021246835599209,29.24774742536079,14.517007290228538,14.07830157450938,,430.2749883781277,66.66666666666666,50.0,12,1,21929.133169258446,17955.915206675167,14.802827156328831,11.168685529513741,29.78879373680296,14.789019268816292,14.304138443444037,,412.1985096061241,58.333333333333336,50.0,0,0.0,False,False,False
