stock_id,stock_name,industry_category,baseline_observations,baseline_stock_count,baseline_RMSE,baseline_MAE,baseline_MAPE,baseline_MedianAPE,baseline_P90APE,baseline_WMAPE,baseline_SMAPE,baseline_MASE,baseline_Bias,baseline_UnderestimateRate,baseline_DirectionAccuracy,improved_observations,improved_stock_count,improved_RMSE,improved_MAE,improved_MAPE,improved_MedianAPE,improved_P90APE,improved_WMAPE,improved_SMAPE,improved_MASE,improved_Bias,improved_UnderestimateRate,improved_DirectionAccuracy,structural_formula_observations,structural_formula_stock_count,structural_formula_RMSE,structural_formula_MAE,structural_formula_MAPE,structural_formula_MedianAPE,structural_formula_P90APE,structural_formula_WMAPE,structural_formula_SMAPE,structural_formula_MASE,structural_formula_Bias,structural_formula_UnderestimateRate,structural_formula_DirectionAccuracy,structural_break_months,WMAPE_improvement_points,improved_beats_baseline,baseline_over_15,improved_over_15
6573,虹揚-KY,電子工業,12,1,11648.082652384484,10696.864349640871,15.846256243000969,13.843834710365948,27.48437781695701,15.40570924789825,15.279661683095904,,3047.2545418165205,41.66666666666667,66.66666666666666,12,1,11648.082652384484,10696.864349640871,15.846256243000967,13.843834710365938,27.48437781695701,15.40570924789825,15.279661683095904,,3047.2545418165178,41.66666666666667,66.66666666666666,12,1,12482.591717556965,11338.58972241792,16.748164957324523,14.527264634396476,29.49890851433078,16.32992724177552,16.08906819954653,,3229.2876890837283,41.66666666666667,58.333333333333336,0,0.0,False,True,True
6585,鼎基,其他,12,1,43565.19566288272,36631.47296129656,16.1525791243805,13.324504844309265,25.503116616681233,15.425964787133289,15.4250932065549,,1523.1852225267019,58.333333333333336,50.0,12,1,43565.19566288272,36631.47296129656,16.1525791243805,13.324504844309265,25.503116616681226,15.425964787133289,15.4250932065549,,1523.1852225267041,58.333333333333336,50.0,12,1,43646.510032686405,37042.78752573871,16.30694161787684,12.515062793503503,25.84796007960578,15.599174420123575,15.608863827075684,,1205.3443439329324,58.333333333333336,50.0,0,0.0,False,True,True
3527,聚積,半導體業,12,1,22646.581175856598,18641.77128111255,15.130447308318068,13.498566801190675,26.386711570803044,15.439598543243788,14.667245131002574,,2926.689525057427,41.66666666666667,58.333333333333336,12,1,22646.581175856598,18641.77128111255,15.130447308318068,13.498566801190675,26.386711570803044,15.439598543243788,14.667245131002577,,2926.6895250574257,41.66666666666667,58.333333333333336,12,1,23539.518980505418,19485.206859705922,15.795771646895455,13.798497268899071,27.328610048070406,16.138153768184463,15.313788213693295,,3073.5058939466544,41.66666666666667,50.0,0,0.0,False,True,True
1452,宏益,紡織纖維,12,1,21935.287064212913,17485.627849565615,15.640775405903154,10.71528897991544,35.5735718709134,15.47223836469927,14.421261377968833,,8399.612369212882,33.33333333333333,66.66666666666666,12,1,21935.287064212913,17485.62784956562,15.64077540590316,10.71528897991544,35.5735718709134,15.472238364699272,14.421261377968838,,8399.61236921288,33.33333333333333,66.66666666666666,12,1,21882.89273256921,17041.40543893102,15.289050289619452,9.281001182366715,35.28795332494749,15.079166117971193,14.014453910343752,,8732.527262294547,33.33333333333333,66.66666666666666,0,-1.7763568394002505e-15,False,True,True
4994,傳奇,資訊服務業,12,1,18673.728940205507,15291.604631419725,15.82971451718718,13.182153096279917,25.595271021610028,15.482020582905646,15.587203275184102,,108.67136468034612,50.0,58.333333333333336,12,1,18673.728940205507,15291.604631419725,15.82971451718718,13.182153096279917,25.595271021610028,15.482020582905646,15.587203275184102,,108.6713646803449,50.0,58.333333333333336,12,1,19162.992857603065,15604.861715938829,16.181848066886307,14.152435597849117,26.68288474863461,15.799178444828177,15.900906817552787,,263.8118471802154,50.0,58.333333333333336,0,0.0,False,True,True
5278,尚凡*,數位雲端類,12,1,42686.08359517865,34003.732874810725,14.96038437432573,10.846881690506452,27.381676290025826,15.499140784653914,15.030942405134647,,-2162.1924513420286,41.66666666666667,50.0,12,1,42686.08359517864,34003.73287481072,14.960384374325727,10.846881690506452,27.381676290025826,15.499140784653914,15.030942405134647,,-2162.192451342033,41.66666666666667,50.0,12,1,45106.06114519295,34493.908083121314,14.925504099160522,10.288336731820102,28.12009254102954,15.722566094772757,15.01130380583144,,-2823.2223873526723,41.66666666666667,50.0,0,0.0,False,True,True
6669,緯穎,電腦及週邊設備業,12,1,15430343.895695904,12282745.872672386,14.48545269278863,12.837595070686708,21.69425882861803,15.504222043876778,16.337693838094438,,-12137661.088364055,91.66666666666666,50.0,12,1,15430343.895695904,12282745.872672385,14.485452692788629,12.837595070686708,21.69425882861803,15.504222043876775,16.337693838094435,,-12137661.088364055,91.66666666666666,50.0,12,1,16328900.93746621,13220665.91906012,15.62094153629063,13.953744337785952,23.113952484547138,16.688136521090886,17.67317471292244,,-12903958.715029329,91.66666666666666,50.0,0,3.552713678800501e-15,True,True,True
2516,新建,建材營造,12,1,162409.12442669796,133994.48446259162,16.565318018376903,13.730649620010277,29.47832761811901,15.54613373155923,15.947723302787123,,15282.721530928597,50.0,66.66666666666666,12,1,162409.12442669802,133994.48446259167,16.565318018376903,13.730649620010285,29.47832761811901,15.546133731559234,15.947723302787123,,15282.721530928606,50.0,66.66666666666666,12,1,170531.34686127564,139839.57465994044,17.329899804420133,13.977463903947424,29.457824538492943,16.224285181191316,16.556599641339307,,16337.703149866467,50.0,58.333333333333336,0,-3.552713678800501e-15,False,True,True
8210,勤誠,電腦及週邊設備業,12,1,320630.44977252587,285213.79617122456,16.190515029071424,14.121541159119925,28.382954764950934,15.556167935648535,17.553446027104496,,-135045.5135962422,66.66666666666666,41.66666666666667,12,1,320630.4497725259,285213.7961712246,16.190515029071424,14.12154115911993,28.382954764950934,15.556167935648539,17.553446027104496,,-135045.5135962422,66.66666666666666,41.66666666666667,12,1,331763.55246023287,297620.022488742,16.976909209293513,13.432280089276388,30.800185404889323,16.23282994370618,18.368169611665756,,-132087.7420218625,66.66666666666666,41.66666666666667,0,-3.552713678800501e-15,False,True,True
3229,晟鈦,電子零組件業,12,1,15718.676468736303,13511.577969087703,16.086514265808386,14.571814855491052,29.481908532846944,15.581532642155985,16.36076424779175,,-4112.819228905884,75.0,33.33333333333333,12,1,15718.676468736303,13511.577969087703,16.086514265808386,14.571814855491052,29.481908532846944,15.581532642155985,16.36076424779175,,-4112.819228905884,75.0,33.33333333333333,12,1,15948.26755281238,13817.22737686887,16.466264677345567,14.779709835340405,29.55185565931238,15.934007107780483,16.758261229137293,,-4295.444545946778,75.0,33.33333333333333,0,0.0,False,True,True
8072,陞泰,電子通路業,12,1,22327.721652518765,16677.902014970285,15.015032908037492,8.780273224022533,30.460662825767315,15.585161410320191,16.421537810097764,,-8080.384545302793,58.333333333333336,50.0,12,1,22327.72165251876,16677.902014970285,15.015032908037492,8.78027322402254,30.460662825767315,15.585161410320191,16.42153781009776,,-8080.384545302791,58.333333333333336,50.0,12,1,22610.87163837419,17299.544419093025,15.654650550029507,8.999784012795335,31.80697559866392,16.16607363771282,17.044874193512296,,-8254.783739070135,58.333333333333336,50.0,0,0.0,False,True,True
5355,佳總,電子零組件業,12,1,7126.291482122777,6007.128758864979,15.535934269758704,12.985752441213677,29.036859636729666,15.596315222628442,16.095558918320087,,-882.0595810588005,50.0,50.0,12,1,7126.291482122777,6007.128758864979,15.535934269758704,12.985752441213677,29.036859636729666,15.596315222628442,16.095558918320087,,-882.0595810588005,50.0,50.0,12,1,7264.807807414787,6033.318183216584,15.605581410524074,13.558998373636765,30.388986564255134,15.664310854831934,16.153824009906028,,-845.7214699595133,50.0,41.66666666666667,0,0.0,False,True,True
