stock_id,stock_name,industry_category,hybrid_observations,hybrid_stock_count,hybrid_RMSE,hybrid_MAE,hybrid_MAPE,hybrid_MedianAPE,hybrid_P90APE,hybrid_WMAPE,hybrid_SMAPE,hybrid_MASE,hybrid_Bias,hybrid_UnderestimateRate,hybrid_DirectionAccuracy,formula_observations,formula_stock_count,formula_RMSE,formula_MAE,formula_MAPE,formula_MedianAPE,formula_P90APE,formula_WMAPE,formula_SMAPE,formula_MASE,formula_Bias,formula_UnderestimateRate,formula_DirectionAccuracy,sarima_observations,sarima_stock_count,sarima_RMSE,sarima_MAE,sarima_MAPE,sarima_MedianAPE,sarima_P90APE,sarima_WMAPE,sarima_SMAPE,sarima_MASE,sarima_Bias,sarima_UnderestimateRate,sarima_DirectionAccuracy,hybrid_beats_formula,hybrid_beats_sarima
3680,家登,半導體業,12,1,145855.46892472237,112011.45333648073,17.97719669346636,17.29643073410356,39.40350362080923,18.30243284501111,18.592872073801207,0.9782204001396285,-33311.830617136766,58.333333333333336,58.333333333333336,12,1,157011.62289792835,122749.6192097442,19.76270964407588,18.92842903644619,42.872975368738615,20.057026272020828,20.51448123340198,1.0718244572295392,-38008.403988650956,58.333333333333336,58.333333333333336,12,1,104684.19252579533,86983.52673694993,14.504014703316596,13.348357737379251,20.770436067753774,14.212922958359266,14.638979356480403,0.7556408550610412,8957.329726490692,33.33333333333333,75.0,True,False
3684,榮昌,通信網路業,12,1,21096.001573066915,17567.446075143762,19.006429737631215,13.6374975874412,40.73944553275112,18.33510642254502,18.025235460528663,0.8151124877660457,4008.3739833524355,41.66666666666667,66.66666666666666,12,1,21599.675233626098,18066.8237683815,19.55505895599149,14.406627221678036,40.67274739872776,18.856305867893767,18.505935613748278,0.8382712372597753,4240.956072350178,41.66666666666667,66.66666666666666,12,1,18038.49910407136,13686.86575430554,14.642322106252802,9.941460529082855,28.720843334124762,14.284952925021308,14.267785670452843,0.6353252993360444,1915.1351823727116,33.33333333333333,83.33333333333334,True,False
6111,光聚晶電,文化創意業,12,1,176353.74867800606,118732.45784282498,20.566583198597783,13.550723296311654,51.978017426625044,18.470922202254975,21.19758916840464,1.339161264252678,-63404.120759452664,75.0,100.0,12,1,177483.65889843568,123267.13985646919,21.326255637772544,14.879270654923046,51.46209019590088,19.176371749984092,21.849272316321773,1.3852829480158337,-66537.54517101833,75.0,100.0,12,1,187851.77234372374,114796.32123265194,18.70499995829875,12.21226126456113,42.587918036331644,17.8585869198489,21.018332402769367,1.307106912972873,-35203.30105536189,33.33333333333333,75.0,True,False
6574,霈方,生技醫療業,12,1,10734.845994339981,9526.549288433112,18.322333264155986,16.562997158284492,29.671270698743918,18.50399259656321,18.785922537685952,0.7688091694696704,-2475.008927388944,58.333333333333336,58.333333333333336,12,1,10899.482195046177,9662.44662321084,18.545654616825093,17.18361685307826,30.454386648732516,18.767954205377112,19.049645773162993,0.779542306553195,-2421.1687243578417,50.0,41.66666666666667,12,1,10387.792785043579,9398.456917886828,18.60000183768349,17.124076535658368,25.57144733562748,18.25519104161377,18.670820089008,0.7596577853597064,-2959.570754668894,66.66666666666666,50.0,True,False
3546,宇峻,文化創意業,12,1,34981.50611089152,21940.81259199197,16.85673543274587,8.456679674001968,43.06182571444382,18.504912890962505,16.950514865394002,0.8263424125731298,-4897.766134003353,58.333333333333336,50.0,12,1,35195.00873185503,22101.014560776082,16.999894927644043,8.68966972312802,43.15998879614585,18.64002746180537,17.059327620837532,0.8321821243768847,-4732.135369215214,58.333333333333336,50.0,12,1,33294.91078137771,20498.994872934913,15.56829997866239,7.677382628901916,42.178357979125444,17.288881753376696,15.952963859011907,0.7737850063393349,-6388.4430170966225,58.333333333333336,66.66666666666666,True,False
8249,菱光,電子零組件業,12,1,72399.07183112325,57512.21679562109,19.014763824632418,13.006819754258133,42.25896167600502,18.5491217928582,18.12190350773092,0.5688931082814409,15244.090980331122,41.66666666666667,41.66666666666667,12,1,71932.30091461045,57696.81089391563,19.085584952008876,13.340177322870888,42.97785601282074,18.60865798538015,18.192732316567746,0.5708611576021394,15970.645703114018,41.66666666666667,41.66666666666667,12,1,81227.80102396962,63024.23524626648,20.584065978421563,16.12222005663721,36.89631180575134,20.32688497539801,19.51724206887881,0.6230443922900757,8705.098475284889,50.0,50.0,True,True
4105,東洋,生技醫療業,12,1,136963.38111546135,100141.98325007044,17.59589261844394,12.651294531852407,37.910617812376444,18.621242141562295,17.329261548330113,1.553431684648828,2096.7645310672474,41.66666666666667,66.66666666666666,12,1,140987.25143520028,103049.89301234992,18.125264909062945,12.986650655923748,39.06292355862066,19.161963326142796,17.812768589471414,1.5988909777913476,3143.735740626182,41.66666666666667,66.66666666666666,12,1,107929.87807048282,83451.291625801,14.602634032487769,11.2200036960722,28.038163396830672,15.517634641903069,14.541627839673074,1.2897045332881507,-7325.976354963408,50.0,83.33333333333334,True,False
2376,技嘉,電腦及週邊設備業,12,1,7343394.773592441,5229559.954052565,17.21907020021848,14.721768759491095,33.178571475169925,18.625140626266656,17.707121315518638,1.1712432521436353,-1693949.4951827733,75.0,41.66666666666667,12,1,7316669.168447309,5273293.1256502,17.39362076270826,16.353172342387566,32.118556009616725,18.780896842505726,17.946469606077876,1.1804615365361222,-1819818.092724247,75.0,41.66666666666667,12,1,8305952.576080208,6342170.768489945,21.763588196389986,21.511385957155753,42.7187106651486,22.58771741346701,22.019214090190598,1.424456227468388,-561132.11730952,41.66666666666667,58.333333333333336,True,True
4974,亞泰,電子零組件業,12,1,65809.92481037149,57632.970983098094,18.295774597730677,20.076744704827433,29.276789294965543,18.625397483378887,17.26473979068021,0.861846120389136,22996.812650585238,33.33333333333333,58.333333333333336,12,1,68030.35478261582,58743.15098739872,18.600483732257835,19.848273634476605,30.686379128735307,18.984177249639114,17.600852614942973,0.8782816172058294,22173.303527542925,33.33333333333333,58.333333333333336,12,1,56063.50766519259,52585.903010902104,17.63381114506343,17.193056998048345,23.29282362931324,16.99432336895661,16.37053741670225,0.7831143828079191,30408.394757965947,25.0,75.0,True,False
6616,特昇-KY,居家生活類,12,1,18822.872191411963,15961.378302902836,19.917895859549105,14.231171538639545,40.083783482461435,18.636038007816307,19.451242834815062,0.47307711726922025,2003.1515280538563,33.33333333333333,75.0,12,1,20039.427076816606,16815.56868527726,20.86991994071435,14.65962090134864,39.239877035032265,19.633365690285043,20.381080678341686,0.4982224114864923,2060.6042730094664,33.33333333333333,66.66666666666666,12,1,12787.208871243562,10772.176013673035,13.878877260020644,11.270913953878955,21.739170431427745,12.577277338335376,13.175655454027888,0.31776353336688445,1486.076823453365,50.0,75.0,True,False
2468,華經,電子工業,12,1,52361.52027778258,41875.97887597737,18.976276503993112,16.314796470318104,33.450914053338025,18.65159182555021,19.040340031035477,0.7966192537552303,-1721.25273670569,50.0,83.33333333333334,12,1,54833.47780171965,43976.384157353,20.06727262258703,17.27395081295128,36.258821173324634,19.587113884448797,19.927594445574545,0.8361422183897504,1343.3377559991761,50.0,75.0,12,1,55759.00423439163,44945.617474054015,19.062329269475565,17.38947687740133,36.38574140805865,20.018811117374906,21.11256745145981,0.8579929405462762,-29302.56717104949,66.66666666666666,83.33333333333334,True,True
