stock_id,stock_name,industry_category,hybrid_observations,hybrid_stock_count,hybrid_RMSE,hybrid_MAE,hybrid_MAPE,hybrid_MedianAPE,hybrid_P90APE,hybrid_WMAPE,hybrid_SMAPE,hybrid_MASE,hybrid_Bias,hybrid_UnderestimateRate,hybrid_DirectionAccuracy,formula_observations,formula_stock_count,formula_RMSE,formula_MAE,formula_MAPE,formula_MedianAPE,formula_P90APE,formula_WMAPE,formula_SMAPE,formula_MASE,formula_Bias,formula_UnderestimateRate,formula_DirectionAccuracy,sarima_observations,sarima_stock_count,sarima_RMSE,sarima_MAE,sarima_MAPE,sarima_MedianAPE,sarima_P90APE,sarima_WMAPE,sarima_SMAPE,sarima_MASE,sarima_Bias,sarima_UnderestimateRate,sarima_DirectionAccuracy,hybrid_beats_formula,hybrid_beats_sarima
5604,中連,其他,12,1,134.15123861704248,92.344410069955,0.6980728398444814,0.40397204861207187,2.029977245838537,0.6952074837759166,0.7019436216935987,0.01497256561086461,-44.75101671213997,50.0,66.66666666666666,12,1,130.24793801836705,89.1729804821119,0.6740779043172291,0.40660095804623253,1.8963032411547107,0.6713316305210562,0.6776706539142147,0.014454152333503193,-42.8336734267726,50.0,66.66666666666666,12,1,191.69324362888776,127.76377478162703,0.9658175294711484,0.6020591422237184,1.4319959861272078,0.9618593298323198,0.9741337895326027,0.02080648617949494,-62.00710628045181,66.66666666666666,66.66666666666666,False,True
2433,互盛電,其他電子業,12,1,4850.6949637971575,3444.457955476115,1.521660105438939,0.9326895262267774,3.7231613260040035,1.5202979379586026,1.5224365517217626,0.1338419803054966,-72.1313373306087,33.33333333333333,66.66666666666666,12,1,4961.129829172974,3513.257195748008,1.553253212652979,0.8954436630454955,3.711917285010438,1.5506642087827793,1.5531108527958084,0.13621987246475614,-58.941492196305866,50.0,66.66666666666666,12,1,5941.60468044584,5054.470600492685,2.2312149214600407,2.210915922659751,3.900991180115078,2.230917413053235,2.2345768851749175,0.19951178185823462,-190.83994353935609,41.66666666666667,66.66666666666666,True,True
6146,耕興,其他電子類,12,1,6809.882764579666,6027.499767970144,1.6134016691912163,1.5230443212087303,2.5561587983821115,1.6092869458109191,1.6177650596086481,0.14236787377676804,-1452.4582881353515,66.66666666666666,41.66666666666667,12,1,6888.958268979532,6145.0467171936325,1.6441179235212318,1.6173046268886049,2.593516922612208,1.640670899056423,1.6482643292230652,0.1451140839881876,-1462.3743875662185,66.66666666666666,41.66666666666667,12,1,7812.122666558396,5554.6957964071335,1.4921969288885781,1.1737541720619111,2.9642583648193215,1.483052638278105,1.5050288955360323,0.1318339693758278,-1363.2133932575962,41.66666666666667,50.0,True,False
6721,信實,其他,12,1,7794.6889965160135,5591.139370419769,1.8338307476969975,1.3393067355898471,4.35954399437088,1.8500433586565164,1.835489784176982,0.23200168519126088,-156.52173801530444,41.66666666666667,75.0,12,1,7887.983726508694,5569.398062672913,1.820931434849377,1.2718719323788943,4.702472987640042,1.84284941135154,1.8252455147330453,0.2310760375099993,-379.934918935789,41.66666666666667,75.0,12,1,8802.368655432803,5926.290571213826,1.992025795785623,1.213861185261721,5.227753774801835,1.9609410151261764,1.9763308645406281,0.24609357678944124,1854.1968902690376,25.0,75.0,False,True
3293,鈊象,文化創意業,12,1,44037.376773287244,37528.29854375215,2.0468647325839955,1.7644437227882213,3.624803153105148,2.0439783102492974,2.031398757969302,0.16122952249019012,15141.295338198213,41.66666666666667,66.66666666666666,12,1,44842.08081188289,37575.33977268991,2.0479092770404788,1.7404300067093992,3.7585473512753222,2.0465404101943343,2.033265095480467,0.16130955458845544,14052.289843501892,41.66666666666667,66.66666666666666,12,1,53916.09336378072,42734.76610906199,2.33769232677777,2.124432380621422,5.427046082541576,2.3275485009975663,2.3051575684688275,0.18448803003967398,24942.344790464325,25.0,83.33333333333334,True,True
5601,台聯櫃,航運業,12,1,198.6315624998953,160.24284779067716,2.0526875718753725,1.9559173532886898,3.826784066851558,2.054636948239778,2.0531956491922276,0.3860187065014773,15.54574487412045,50.0,100.0,12,1,193.2234971847755,156.2145533900516,1.9998821233737498,1.8816074690462707,3.2279128595691255,2.0029860781508715,2.0024542306565567,0.37672046366086476,12.659371837201283,50.0,100.0,12,1,305.45418597098757,250.78450134298782,3.2222023198575833,2.9095329591208205,4.579606080303905,3.2155638121102412,3.1938423608854216,0.6016465495663964,41.52310220639189,41.66666666666667,91.66666666666666,False,True
9925,新保,其他,12,1,22825.16453291512,14342.077152453809,2.0369854938248713,1.334450242355068,2.848077375067944,2.1159264065890806,2.082327766069851,0.5998180457112204,-8448.78406636118,58.333333333333336,58.333333333333336,12,1,22175.906081369434,14201.909783183548,2.0189956952557746,1.3687928441114972,2.876467258521738,2.0952471259780205,2.0614513357942776,0.59389469145946,-8199.135672753511,58.333333333333336,58.333333333333336,12,1,29727.469584909475,17238.53176015918,2.4435169108109607,1.3732823380746824,3.1177189921513593,2.5432483854617045,2.5190976184377116,0.7205995396634709,-10695.619608830544,58.333333333333336,66.66666666666666,False,True
2496,卓越,其他,12,1,1888.238958298184,1540.838504488752,2.1973211056380446,2.120037286336941,3.9231023582124167,2.12328834754577,2.1891303242010838,0.21103404610888457,-10.145356469714898,58.333333333333336,75.0,12,1,2125.0701538962567,1710.2678760157717,2.4215598554209117,2.1434128496342066,4.38832463212083,2.3567634387038066,2.412338906017135,0.23449385321912794,-22.246558899099302,58.333333333333336,75.0,12,1,2580.369993386481,2205.8354272837482,3.058047386212208,3.314820727128716,5.424215388244108,3.0396596695311993,3.047753855846271,0.3055746545223746,98.76546539472959,58.333333333333336,75.0,True,True
6257,矽格,電子工業,12,1,50656.53304902275,37045.47830276998,2.2946902462872245,1.883842123675781,4.874547240986283,2.2695731417260534,2.2760524374564026,0.14654053643881512,6191.779272696508,50.0,58.333333333333336,12,1,52323.68120792243,38714.935363342716,2.4009597739036255,1.8113418397832086,5.01907192449666,2.371851613472968,2.378830278324386,0.15300824863691406,6385.522861718743,66.66666666666666,58.333333333333336,12,1,46413.19532854819,40289.348031703186,2.467635055428741,3.0421093294318755,4.0633896787145956,2.4683072369339554,2.4685721070542286,0.1608452540110368,4448.086971496348,33.33333333333333,50.0,True,True
2492,華新科,電子零組件業,12,1,86893.92889276502,70980.00786313224,2.370708808918051,1.48282865041438,4.706457570634096,2.335836822601876,2.390521045014697,0.1386299953041765,-18057.80785016471,50.0,83.33333333333334,12,1,95768.76713990816,79227.2346995346,2.6407962609502107,1.5516680923820774,5.228111087897023,2.607239668399883,2.6642810996944837,0.15483503564779796,-18912.553750715877,50.0,83.33333333333334,12,1,107894.89471374765,77879.81485496282,2.6006844584291176,1.6018739867193865,7.055397973761496,2.562898268853631,2.611398903800791,0.14995518694760945,-10365.094745204784,66.66666666666666,83.33333333333334,True,True
